,Serialno,ROLL_x,ROLL,PITCH,YAW,ODDO1,ODDO1_SPEED,ODDO2,ODDO2_SPEED,VELOCITY,BATTERY_PERCENTAGE,BATTERY_VOLTAGE,TEMP1,TEMP2,filename,proximity1,proximity2,proximity3,proximity4,proximity5,proximity6,proximity7,proximity8,proximity9,proximity10,proximity11,proximity12,proximity13,proximity14,proximity15,proximity16,proximity17,proximity18,runid,index
99,78295,-118.44,36.57,-0.7,80.16,15902.83717,0.01,3110.791367,0.01,0,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78296
100,78296,-118.44,36.57,-0.7,80.16,15903.24013,0.01,3111.582734,0.01,0,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78297
101,78297,-118.44,36.57,-0.7,80.16,15903.64309,0.01,3112.374101,0.01,0,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78298
102,78298,-118.39,36.62,-0.77,80.11,15904.04605,0.01,3113.165468,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78299
103,78299,-118.39,36.62,-0.77,80.11,15904.44901,0.01,3113.956835,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78300
104,78300,-118.39,36.62,-0.77,80.11,15904.85197,0.01,3114.748201,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78301
105,78301,-118.39,36.62,-0.77,80.11,15905.25493,0.01,3115.539568,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78302
106,78302,-118.39,36.62,-0.77,80.11,15905.65789,0.01,3116.330935,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20838048,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78303
107,78303,-118.39,36.62,-0.77,80.11,15906.06086,0.01,3117.122302,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78304
108,78304,-118.39,36.62,-0.77,80.11,15906.46382,0.01,3117.913669,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78305
109,78305,-118.39,36.62,-0.77,80.11,15906.86678,0.01,3118.705036,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78306
110,78306,-118.39,36.62,-0.77,80.11,15907.26974,0.01,3119.496403,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78307
111,78307,-118.39,36.62,-0.77,80.11,15907.6727,0.01,3120.28777,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20901424,20843856,20821840,20910864,24,78308
112,78308,-118.39,36.62,-0.77,80.11,15908.07566,0.01,3121.079137,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20902640,20843856,20821840,20910864,24,78309
113,78309,-118.39,36.62,-0.77,80.11,15908.47862,0.01,3121.870504,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252368,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20902640,20843856,20821840,20910864,24,78310
114,78310,-118.39,36.62,-0.77,80.11,15908.88158,0.01,3122.661871,0.01,0.25,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20902640,20843856,20821840,20910864,24,78311
115,78311,-118.32,36.69,-1.08,80.34,15909.28454,0.01,3123.453237,0.01,0.89,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20902640,20843856,20824224,20910864,24,78312
116,78312,-118.32,36.69,-1.08,80.34,15909.6875,0.01,3124.244604,0.01,0.89,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20902640,20843856,20824224,20910864,24,78313
117,78313,-118.32,36.69,-1.08,80.34,15910.09046,0.01,3125.035971,0.01,0.89,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20490656,20948624,20806448,20902640,20843856,20824224,20910864,24,78314
118,78314,-118.32,36.69,-1.08,80.34,15910.49342,0.01,3125.827338,0.01,0.89,1710581516,0,0,0,1,20855376,20639888,20684016,20880208,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78315
119,78315,-118.32,36.69,-1.08,80.34,15910.89638,0.01,3126.618705,0.01,0.89,1710581516,0,0,0,1,20855376,20639888,20684016,20878800,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78316
120,78316,-118.32,36.69,-1.08,80.34,15911.29934,0.01,3127.410072,0.01,0.89,1710581516,0,0,0,1,20855376,20639888,20684016,20878800,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78317
121,78317,-118.32,36.69,-1.08,80.34,15911.7023,0.01,3128.201439,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78318
122,78318,-118.32,36.69,-1.08,80.34,15912.10526,0.01,3128.992806,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78319
123,78319,-118.32,36.69,-1.08,80.34,15912.50822,0.01,3129.784173,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929856,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78320
124,78320,-118.32,36.69,-1.08,80.34,15912.91118,0.01,3130.57554,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78321
125,78321,-118.32,36.69,-1.08,80.34,15913.31414,0.01,3131.366906,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20806448,20902640,20843856,20824224,20910864,24,78322
126,78322,-118.32,36.69,-1.08,80.34,15913.71711,0.01,3132.158273,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78323
127,78323,-118.32,36.69,-1.08,80.34,15914.12007,0.01,3132.94964,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78324
128,78324,-118.32,36.69,-1.08,80.34,15914.52303,0.01,3133.741007,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78325
129,78325,-118.32,36.69,-1.08,80.34,15914.92599,0.01,3134.532374,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78326
130,78326,-118.32,36.69,-1.08,80.34,15915.32895,0.01,3135.323741,0.01,0.89,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78327
131,78327,-118.25,36.76,-1.2,80.52,15915.73191,0.01,3136.115108,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78328
132,78328,-118.25,36.76,-1.2,80.52,15916.13487,0.01,3136.906475,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78329
133,78329,-118.25,36.76,-1.2,80.52,15916.53783,0.01,3137.697842,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78330
134,78330,-118.25,36.76,-1.2,80.52,15916.94079,0.01,3138.489209,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78331
135,78331,-118.25,36.76,-1.2,80.52,15917.34375,0.01,3139.280576,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78332
136,78332,-118.25,36.76,-1.2,80.52,15917.74671,0.01,3140.071942,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20919136,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78333
137,78333,-118.25,36.76,-1.2,80.52,15918.14967,0.01,3140.863309,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78334
138,78334,-118.25,36.76,-1.2,80.52,15918.55263,0.01,3141.654676,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78335
139,78335,-118.25,36.76,-1.2,80.52,15918.95559,0.01,3142.446043,0.01,-1.08,1710581516,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78336
140,78336,-118.25,36.76,-1.2,80.52,15919.35855,0.01,3143.23741,0.01,-1.08,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78337
141,78337,-118.25,36.76,-1.2,80.52,15919.76151,0.01,3144.028777,0.01,-1.08,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78338
142,78338,-118.25,36.76,-1.2,80.52,15920.16447,0.01,3144.820144,0.01,-1.08,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20843856,20824224,20910864,24,78339
143,78339,-118.25,36.76,-1.2,80.52,15920.56743,0.01,3145.611511,0.01,-1.08,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20690304,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20844432,20824224,20910864,24,78340
144,78340,-118.25,36.76,-1.2,80.52,15920.97039,0.01,3146.402878,0.01,-1.08,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20844432,20824224,20910864,24,78341
145,78341,-118.25,36.76,-1.2,80.52,15921.37336,0.01,3147.194245,0.01,-1.08,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78342
146,78342,-118.2,36.81,-0.88,80.25,15921.77632,0.01,3147.985612,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739920,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78343
147,78343,-118.2,36.81,-0.88,80.25,15922.17928,0.01,3148.776978,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78344
148,78344,-118.2,36.81,-0.88,80.25,15922.58224,0.01,3149.568345,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78345
149,78345,-118.2,36.81,-0.88,80.25,15922.9852,0.01,3150.359712,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78346
150,78346,-118.2,36.81,-0.88,80.25,15923.38816,0.01,3151.151079,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78347
151,78347,-118.2,36.81,-0.88,80.25,15923.79112,0.01,3151.942446,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20684016,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78348
152,78348,-118.2,36.81,-0.88,80.25,15924.19408,0.01,3152.733813,0.01,-3.62,1710581517,0,0,0,1,20855376,20640688,20683920,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78349
153,78349,-118.2,36.81,-0.88,80.25,15924.59704,0.01,3153.52518,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78350
154,78350,-118.2,36.81,-0.88,80.25,15925,0.01,3154.316547,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78351
155,78351,-118.2,36.81,-0.88,80.25,15926.42442,0.01,3155.107914,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78352
156,78352,-118.2,36.81,-0.88,80.25,15927.84884,0.01,3155.899281,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887792,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78353
157,78353,-118.2,36.81,-0.88,80.25,15929.27326,0.01,3156.690647,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78354
158,78354,-118.2,36.81,-0.88,80.25,15930.69767,0.01,3157.482014,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78355
159,78355,-118.2,36.81,-0.88,80.25,15932.12209,0.01,3158.273381,0.01,-3.62,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78356
160,78356,-118.2,36.81,-0.68,80.12,15933.54651,0.01,3159.064748,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78357
161,78357,-118.2,36.81,-0.68,80.12,15934.97093,0.01,3159.856115,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78358
162,78358,-118.2,36.81,-0.68,80.12,15936.39535,0.01,3160.647482,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78359
163,78359,-118.2,36.81,-0.68,80.12,15937.81977,0.01,3161.438849,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78360
164,78360,-118.2,36.81,-0.68,80.12,15939.24419,0.01,3162.230216,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78361
165,78361,-118.2,36.81,-0.68,80.12,15940.6686,0.01,3163.021583,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20837920,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78362
166,78362,-118.2,36.81,-0.68,80.12,15942.09302,0.01,3163.81295,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20838032,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78363
167,78363,-118.2,36.81,-0.68,80.12,15943.51744,0.01,3164.604317,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20838032,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78364
168,78364,-118.2,36.81,-0.68,80.12,15944.94186,0.01,3165.395683,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20838032,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78365
169,78365,-118.2,36.81,-0.68,80.12,15946.36628,0.01,3166.18705,0.01,-4.08,1710581517,0,0,0,1,20853056,20640688,20683920,20878800,21252512,20689728,20887616,20929808,20838032,20918880,20739376,20489440,20948624,20807392,20902640,20844432,20824224,20912704,24,78366
